gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex621.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex705.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/american_goldfinch_breeding_male/Ex179.jpg,0
gs://electric-birder-71281-bird-db/Birds_dB/Images/black_capped_chickadee/Ex105.jpg,2
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex1108.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_female_juvenile/Ex304.jpg,3
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex419.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/northern_cardinal_adult_male/Ex546.jpg,5
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex102.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_female_juvenile/Ex423.jpg,3
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_male/Ex154.jpg,4
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex1068.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex66.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_female_juvenile/Ex109.jpg,3
gs://electric-birder-71281-bird-db/Birds_dB/Images/squirrel/Ex84.jpg,6
gs://electric-birder-71281-bird-db/Birds_dB/Images/american_goldfinch_breeding_male/Ex259.jpg,0
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_female_juvenile/Ex243.jpg,3
gs://electric-birder-71281-bird-db/Birds_dB/Images/northern_cardinal_adult_male/Ex375.jpg,5
gs://electric-birder-71281-bird-db/Birds_dB/Images/american_goldfinch_breeding_male/Ex47.jpg,0
gs://electric-birder-71281-bird-db/Birds_dB/Images/american_goldfinch_breeding_male/Ex408.jpg,0
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex1180.jpg,1
gs://electric-birder-71281-bird-db/Birds_dB/Images/black_capped_chickadee/Ex200.jpg,2
gs://electric-birder-71281-bird-db/Birds_dB/Images/house_sparrow_male/Ex314.jpg,4
gs://electric-birder-71281-bird-db/Birds_dB/Images/black_capped_chickadee/Ex257.jpg,2
gs://electric-birder-71281-bird-db/Birds_dB/Images/black_capped_chickadee/Ex134.jpg,2
gs://electric-birder-71281-bird-db/Birds_dB/Images/black_capped_chickadee/Ex268.jpg,2
gs://electric-birder-71281-bird-db/Birds_dB/Images/background/Ex896.jpg,1
